epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,1300.55,0.42222,0.33996,1.00913,0.80534,0.8014,0.85842,0.65867,0.59414,0.55183,1.09434,0.000703207,0.000703207,0.000703207
148,1309.3,0.4261,0.34825,1.00687,0.84869,0.80491,0.86239,0.6658,0.57727,0.51342,1.07937,0.000696606,0.000696606,0.000696606
149,1318.02,0.4157,0.34312,1.00657,0.87188,0.77037,0.84212,0.6453,0.60306,0.56748,1.12159,0.000690005,0.000690005,0.000690005
150,1326.9,0.4136,0.343,1.00678,0.86984,0.78687,0.84342,0.66497,0.57207,0.54356,1.08191,0.000683403,0.000683403,0.000683403
151,1335.82,0.41708,0.34068,1.00587,0.7894,0.82827,0.8486,0.66683,0.57208,0.52655,1.09078,0.000676802,0.000676802,0.000676802
152,1344.77,0.4114,0.34322,0.99891,0.87126,0.76929,0.85005,0.65262,0.59457,0.53806,1.10591,0.000670201,0.000670201,0.000670201
153,1353.65,0.42743,0.35105,1.00972,0.82027,0.78173,0.84654,0.66023,0.59738,0.57024,1.10384,0.000663599,0.000663599,0.000663599
154,1362.53,0.42419,0.34691,1.01189,0.79637,0.80436,0.83888,0.65249,0.58973,0.52594,1.10653,0.000656998,0.000656998,0.000656998
155,1371.47,0.4174,0.33986,1.00208,0.89584,0.73826,0.86017,0.65731,0.61561,0.55615,1.11403,0.000650397,0.000650397,0.000650397
156,1380.46,0.41803,0.34295,1.01311,0.76313,0.78074,0.8558,0.66543,0.58854,0.57899,1.09074,0.000643795,0.000643795,0.000643795
157,1389.19,0.41287,0.33287,1.00313,0.7865,0.80457,0.83969,0.65257,0.5849,0.5893,1.09075,0.000637194,0.000637194,0.000637194
158,1397.95,0.41989,0.33823,0.99684,0.85449,0.79731,0.85066,0.64667,0.62321,0.56703,1.12072,0.000630593,0.000630593,0.000630593
159,1406.83,0.39632,0.33429,1.00289,0.86495,0.74257,0.84729,0.65087,0.61588,0.59654,1.12108,0.000623991,0.000623991,0.000623991
